,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
,AAPL,BMW.DE,NESN.SW,NIO,TSLA,AAPL,BMW.DE,NESN.SW,NIO,TSLA,AAPL,BMW.DE,NESN.SW,NIO,TSLA,AAPL,BMW.DE,NESN.SW,NIO,TSLA,AAPL,BMW.DE,NESN.SW,NIO,TSLA,AAPL,BMW.DE,NESN.SW,NIO,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-10,65.75594329833984,61.51499938964844,95.61262512207031,2.2699999809265137,23.256000518798828,67.12000274658203,73.19999694824219,102.95999908447266,2.2699999809265137,23.256000518798828,67.51750183105469,73.33000183105469,103.54000091552734,2.2799999713897705,23.381999969482422,66.46499633789062,71.91000366210938,101.91999816894531,2.140000104904175,22.62066650390625,67.1500015258789,72.7300033569336,103.44000244140625,2.200000047683716,22.663999557495117,90420400.0,1237434.0,5703274.0,25220200.0,132424500.0
2019-12-11,66.31682586669922,62.36377716064453,95.72407531738281,2.259999990463257,23.51333236694336,67.69249725341797,74.20999908447266,103.08000183105469,2.259999990463257,23.51333236694336,67.7750015258789,74.30999755859375,103.36000061035156,2.319999933242798,23.812667846679688,67.125,73.0999984741211,102.37999725341797,2.2300000190734863,23.4060001373291,67.20249938964844,73.19000244140625,102.76000213623047,2.259999990463257,23.458667755126953,78756800.0,1257742.0,4289291.0,20342900.0,103467000.0
2019-12-12,66.4858169555664,62.86799621582031,95.72407531738281,2.2699999809265137,23.978666305541992,67.86499786376953,74.80999755859375,103.08000183105469,2.2699999809265137,23.978666305541992,68.13999938964844,75.18000030517578,103.72000122070312,2.3299999237060547,24.182666778564453,66.83000183105469,73.76000213623047,102.63999938964844,2.259999990463257,23.548667907714844,66.94499969482422,74.5,102.80000305175781,2.299999952316284,23.661333084106445,137310400.0,1558232.0,5494339.0,22457900.0,116458500.0
2019-12-13,67.38956451416016,63.758792877197266,95.59406280517578,2.390000104904175,23.892667770385742,68.7874984741211,75.87000274658203,102.94000244140625,2.390000104904175,23.892667770385742,68.82499694824219,77.05999755859375,103.31999969482422,2.430000066757202,24.347333908081055,67.73249816894531,75.69999694824219,102.13999938964844,2.2899999618530273,23.642667770385742,67.86499786376953,76.01000213623047,102.81999969482422,2.309999942779541,24.06999969482422,133587600.0,2872500.0,5108849.0,37228900.0,98563500.0
2019-12-16,68.54314422607422,63.77558898925781,96.76414489746094,2.4800000190734863,25.433332443237305,69.96499633789062,75.88999938964844,104.19999694824219,2.4800000190734863,25.433332443237305,70.19750213623047,76.23999786376953,104.62000274658203,2.549999952316284,25.573999404907227,69.24500274658203,75.1500015258789,102.80000305175781,2.390000104904175,24.166667938232422,69.25,75.94000244140625,102.80000305175781,2.440000057220459,24.170000076293945,128186000.0,1090555.0,5238992.0,36916800.0,272613000.0
2019-12-17,68.67784118652344,63.019264221191406,96.16981506347656,2.5899999141693115,25.266000747680664,70.10250091552734,74.98999786376953,103.55999755859375,2.5899999141693115,25.266000747680664,70.44249725341797,76.06999969482422,103.80000305175781,2.630000114440918,25.700000762939453,69.69999694824219,74.91999816894531,102.55999755859375,2.5,25.059999465942383,69.89250183105469,75.91000366210938,103.4000015258789,2.5399999618530273,25.266000747680664,114158400.0,1688854.0,9059537.0,45654500.0,127452000.0
2019-12-18,68.51374816894531,63.16212463378906,96.59699249267578,2.630000114440918,26.209999084472656,69.93499755859375,75.16000366210938,104.0199966430664,2.630000114440918,26.209999084472656,70.4749984741211,75.23999786376953,105.16000366210938,2.6700000762939453,26.347999572753906,69.77999877929688,74.70999908447266,103.4800033569336,2.5399999618530273,25.371999740600586,69.94999694824219,74.77999877929688,103.4800033569336,2.5799999237060547,25.375333786010742,116028400.0,1281740.0,7402523.0,31811100.0,211815000.0
2019-12-19,68.58232116699219,62.271331787109375,96.68985748291016,2.619999885559082,26.93600082397461,70.00499725341797,74.0999984741211,104.12000274658203,2.619999885559082,26.93600082397461,70.29499816894531,75.26000213623047,104.4800033569336,2.7300000190734863,27.123332977294922,69.73750305175781,73.54000091552734,103.45999908447266,2.609999895095825,26.433332443237305,69.875,75.05000305175781,104.0199966430664,2.690000057220459,26.488000869750977,98369200.0,1770646.0,6501636.0,36301300.0,271606500.0
2019-12-20,68.44027709960938,62.3133544921875,98.52855682373047,2.690000057220459,27.03933334350586,69.86000061035156,74.1500015258789,106.0999984741211,2.690000057220459,27.03933334350586,70.6624984741211,74.56999969482422,106.0999984741211,2.7200000286102295,27.53333282470703,69.63999938964844,73.87999725341797,104.27999877929688,2.630000114440918,26.679332733154297,70.55750274658203,74.0,104.54000091552734,2.6500000953674316,27.3526668548584,275978000.0,3441130.0,13347067.0,50971500.0,221290500.0
2019-12-23,69.55709838867188,61.80072784423828,98.99287414550781,2.6700000762939453,27.947999954223633,71.0,73.54000091552734,106.5999984741211,2.6700000762939453,27.947999954223633,71.0625,74.11000061035156,106.80000305175781,2.759999990463257,28.134000778198242,70.09249877929688,73.16000366210938,105.80000305175781,2.6500000953674316,27.333332061767578,70.13249969482422,73.95999908447266,106.0,2.740000009536743,27.45199966430664,98572000.0,910739.0,3438626.0,28571900.0,199794000.0
2019-12-24,69.62322998046875,,,2.5299999713897705,28.350000381469727,71.06749725341797,,,2.5299999713897705,28.350000381469727,71.22250366210938,,,2.630000114440918,28.364667892456055,70.7300033569336,,,2.450000047683716,27.512666702270508,71.17250061035156,,,2.630000114440918,27.890666961669922,48478800.0,,,32029800.0,120820500.0
2019-12-26,71.00458526611328,,,2.509999990463257,28.729333877563477,72.47750091552734,,,2.509999990463257,28.729333877563477,72.49500274658203,,,2.5199999809265137,28.898666381835938,71.17500305175781,,,2.3499999046325684,28.42333221435547,71.20500183105469,,,2.450000047683716,28.527332305908203,93121200.0,,,44173700.0,159508500.0
2019-12-27,70.97763061523438,61.775516510009766,98.8071517944336,2.4200000762939453,28.691999435424805,72.44999694824219,73.51000213623047,106.4000015258789,2.4200000762939453,28.691999435424805,73.49250030517578,73.98999786376953,106.87999725341797,2.549999952316284,29.020666122436523,72.02999877929688,73.4800033569336,106.22000122070312,2.4100000858306885,28.407333374023438,72.77999877929688,73.62999725341797,106.68000030517578,2.5399999618530273,29.0,146266000.0,793381.0,2878314.0,37553300.0,149185500.0
2019-12-30,71.39888763427734,61.46458053588867,97.30274963378906,3.7200000286102295,27.64666748046875,72.87999725341797,73.13999938964844,104.77999877929688,3.7200000286102295,27.64666748046875,73.17250061035156,73.4000015258789,106.76000213623047,4.869999885559082,28.600000381469727,71.30500030517578,72.98999786376953,104.77999877929688,2.880000114440918,27.284000396728516,72.36499786376953,73.20999908447266,106.31999969482422,2.9200000762939453,28.586000442504883,144114400.0,467282.0,3514643.0,432720700.0,188796000.0
2019-12-31,71.92057800292969,,,4.019999980926514,27.8886661529541,73.4124984741211,,,4.019999980926514,27.8886661529541,73.41999816894531,,,4.420000076293945,28.086000442504883,72.37999725341797,,,3.819999933242798,26.80533218383789,72.48249816894531,,,4.150000095367432,27.0,100805600.0,,,215008600.0,154285500.0
2020-01-02,73.5615463256836,62.3721809387207,,3.7200000286102295,28.68400001525879,75.0875015258789,74.22000122070312,,3.7200000286102295,28.68400001525879,75.1500015258789,74.62999725341797,,4.099999904632568,28.713333129882812,73.79750061035156,73.05999755859375,,3.609999895095825,28.11400032043457,74.05999755859375,73.13999938964844,,4.099999904632568,28.299999237060547,135480400.0,1232319.0,,103740100.0,142981500.0
2020-01-03,72.84636688232422,61.615840911865234,98.73285675048828,3.8299999237060547,29.534000396728516,74.35749816894531,73.31999969482422,106.31999969482422,3.8299999237060547,29.534000396728516,75.1449966430664,73.83000183105469,106.66000366210938,3.9000000953674316,30.266666412353516,74.125,72.33000183105469,104.16000366210938,3.4800000190734863,29.128000259399414,74.2874984741211,73.7300033569336,104.5,3.5,29.366666793823242,146322800.0,1153245.0,6795058.0,82892400.0,266677500.0
2020-01-06,73.42683410644531,61.388946533203125,98.6771469116211,3.680000066757202,30.1026668548584,74.94999694824219,73.05000305175781,106.26000213623047,3.680000066757202,30.1026668548584,74.98999786376953,73.05000305175781,106.44000244140625,4.239999771118164,30.104000091552734,73.1875,72.04000091552734,105.22000122070312,3.6600000858306885,29.333332061767578,73.44750213623047,72.83000183105469,105.83999633789062,4.190000057220459,29.364667892456055,118387200.0,1039192.0,4768211.0,106619700.0,151995000.0
2020-01-07,73.08148193359375,62.3721809387207,97.69277954101562,3.240000009536743,31.270666122436523,74.59750366210938,74.22000122070312,105.19999694824219,3.240000009536743,31.270666122436523,75.2249984741211,74.31999969482422,106.91999816894531,3.7300000190734863,31.441999435424805,74.37000274658203,73.33999633789062,105.08000183105469,3.2100000381469727,30.224000930786133,74.95999908447266,73.5999984741211,106.5,3.700000047683716,30.760000228881836,108872000.0,1302124.0,5589217.0,106336400.0,268231500.0
2020-01-08,74.2571029663086,62.53185272216797,96.11409759521484,3.390000104904175,32.80933380126953,75.79750061035156,74.41000366210938,103.5,3.390000104904175,32.80933380126953,76.11000061035156,74.5,104.76000213623047,3.490000009536743,33.232666015625,74.29000091552734,73.75,103.5,3.130000114440918,31.215333938598633,74.29000091552734,73.94000244140625,104.4800033569336,3.140000104904175,31.579999923706055,132079200.0,941807.0,7253575.0,65118100.0,467164500.0
2020-01-09,75.83439636230469,62.489830017089844,95.72407531738281,3.4600000381469727,32.089332580566406,77.40750122070312,74.36000061035156,103.08000183105469,3.4600000381469727,32.089332580566406,77.60749816894531,75.3499984741211,103.94000244140625,3.5799999237060547,33.253334045410156,76.55000305175781,74.36000061035156,102.94000244140625,3.3299999237060547,31.524667739868164,76.80999755859375,75.0999984741211,103.80000305175781,3.440000057220459,33.13999938964844,170108400.0,1391131.0,7964898.0,54644200.0,426606000.0
2020-01-10,76.00581359863281,62.66630554199219,95.59406280517578,3.509999990463257,31.876667022705078,77.5824966430664,74.56999969482422,102.94000244140625,3.509999990463257,31.876667022705078,78.1675033569336,74.95999908447266,103.66000366210938,3.5799999237060547,32.3293342590332,77.0625,74.22000122070312,102.94000244140625,3.4000000953674316,31.579999923706055,77.6500015258789,74.48999786376953,103.18000030517578,3.490000009536743,32.11933135986328,140644800.0,1102138.0,5028786.0,35626700.0,194392500.0
2020-01-13,77.62963104248047,61.87635803222656,96.1512451171875,3.700000047683716,34.990665435791016,79.23999786376953,73.62999725341797,103.54000091552734,3.700000047683716,34.990665435791016,79.26750183105469,74.80999755859375,103.9800033569336,3.7300000190734863,35.04199981689453,77.7874984741211,73.38999938964844,102.81999969482422,3.5199999809265137,32.79999923706055,77.91000366210938,74.69999694824219,102.91999816894531,3.7100000381469727,32.900001525878906,121532000.0,884147.0,4350059.0,59752700.0,397764000.0
2020-01-14,76.58137512207031,61.59904479980469,96.03981018066406,3.759999990463257,35.861331939697266,78.16999816894531,73.30000305175781,103.41999816894531,3.759999990463257,35.861331939697266,79.39250183105469,73.81999969482422,103.62000274658203,3.819999933242798,36.49399948120117,78.0425033569336,73.05999755859375,102.66000366210938,3.609999895095825,34.99333190917969,79.17500305175781,73.73999786376953,103.54000091552734,3.700000047683716,36.284000396728516,161954400.0,979352.0,7576903.0,55194000.0,434943000.0
2020-01-15,76.2531967163086,60.666236877441406,96.41126251220703,4.289999961853027,34.56666564941406,77.83499908447266,72.19000244140625,103.81999969482422,4.289999961853027,34.56666564941406,78.875,73.2699966430664,104.16000366210938,4.480000019073486,35.85599899291992,77.38749694824219,71.77999877929688,102.81999969482422,4.0,34.452667236328125,77.9625015258789,73.08999633789062,103.0,4.190000057220459,35.31733322143555,121923600.0,1607651.0,6997259.0,236357900.0,260532000.0
2020-01-16,77.20838165283203,59.809051513671875,97.4141845703125,4.369999885559082,34.232666015625,78.80999755859375,71.16999816894531,104.9000015258789,4.369999885559082,34.232666015625,78.92500305175781,72.45999908447266,104.94000244140625,4.400000095367432,34.297332763671875,78.02249908447266,70.56999969482422,103.5999984741211,3.9100000858306885,32.81133270263672,78.39749908447266,72.19000244140625,103.69999694824219,3.990000009536743,32.91666793823242,108829200.0,1730300.0,5080243.0,97941700.0,326050500.0
2020-01-17,78.06314849853516,59.716609954833984,98.97431182861328,4.670000076293945,34.03333282470703,79.68250274658203,71.05999755859375,106.58000183105469,4.670000076293945,34.03333282470703,79.68499755859375,71.94999694824219,106.77999877929688,4.710000038146973,34.37799835205078,78.75,70.91000366210938,104.77999877929688,4.460000038146973,33.54399871826172,79.06749725341797,71.69000244140625,104.9000015258789,4.510000228881836,33.840667724609375,137816400.0,2112839.0,7555659.0,109601300.0,204436500.0
2020-01-20,,60.20402526855469,99.27146911621094,,,,71.63999938964844,106.9000015258789,,,,71.86000061035156,107.5199966430664,,,,70.81999969482422,106.19999694824219,,,,70.91999816894531,106.5,,,,837922.0,4034669.0,,
2020-01-21,77.53413391113281,60.010746002197266,100.62728118896484,5.170000076293945,36.47999954223633,79.14250183105469,71.41000366210938,108.36000061035156,5.170000076293945,36.47999954223633,79.75499725341797,72.0,108.36000061035156,5.289999961853027,36.571998596191406,79.0,70.93000030517578,106.77999877929688,4.519999980926514,35.227333068847656,79.29750061035156,71.38999938964844,106.95999908447266,4.599999904632568,35.349998474121094,110843200.0,888947.0,5395664.0,181423600.0,267052500.0
2020-01-22,77.81087493896484,59.62416458129883,101.01730346679688,4.789999961853027,37.97066879272461,79.42500305175781,70.94999694824219,108.77999877929688,4.789999961853027,37.97066879272461,79.99749755859375,72.62000274658203,109.37999725341797,5.650000095367432,39.633331298828125,79.32749938964844,69.5199966430664,108.55999755859375,4.690000057220459,37.27333450317383,79.6449966430664,71.55000305175781,108.94000244140625,5.420000076293945,38.125999450683594,101832400.0,1755064.0,5652168.0,207132700.0,470535000.0
2020-01-23,78.18561553955078,58.5653076171875,100.60869598388672,4.920000076293945,38.14666748046875,79.80750274658203,69.69000244140625,108.33999633789062,4.920000076293945,38.14666748046875,79.88999938964844,70.9000015258789,109.08000183105469,4.949999809265137,38.79999923706055,78.9124984741211,69.44000244140625,107.87999725341797,4.309999942779541,37.040000915527344,79.4800033569336,70.55000305175781,109.0,4.570000171661377,37.616668701171875,104472000.0,1472242.0,5136914.0,102535300.0,294765000.0
2020-01-24,77.96028137207031,58.33000564575195,101.12873840332031,4.659999847412109,37.654666900634766,79.57749938964844,69.41000366210938,108.9000015258789,4.659999847412109,37.654666900634766,80.8324966430664,70.31999969482422,109.27999877929688,5.059999942779541,38.25733184814453,79.37999725341797,69.37000274658203,107.87999725341797,4.510000228881836,36.95066833496094,80.0625,70.0999984741211,107.87999725341797,5.0,38.04199981689453,146537600.0,1281775.0,4546665.0,65538000.0,215304000.0
2020-01-27,75.66785430908203,56.89297103881836,100.21867370605469,4.010000228881836,37.201332092285156,77.23750305175781,67.69999694824219,107.91999816894531,4.010000228881836,37.201332092285156,77.94249725341797,68.80000305175781,108.55999755859375,4.349999904632568,37.62933349609375,76.22000122070312,67.56999969482422,107.31999969482422,3.8399999141693115,35.95199966430664,77.51499938964844,68.5,107.9000015258789,3.990000009536743,36.132667541503906,161940000.0,1828640.0,4501648.0,102028700.0,204121500.0
2020-01-28,77.80844116210938,56.153446197509766,100.86872863769531,4.210000038146973,37.793331146240234,79.42250061035156,66.81999969482422,108.62000274658203,4.210000038146973,37.793331146240234,79.5999984741211,67.7300033569336,108.69999694824219,4.269999980926514,38.45399856567383,78.04750061035156,66.33000183105469,107.58000183105469,4.03000020980835,37.2053337097168,78.1500015258789,67.58999633789062,108.0999984741211,4.25,37.89933395385742,162234000.0,2112085.0,4952578.0,48979100.0,176827500.0
2020-01-29,79.43714904785156,55.926551818847656,101.09159851074219,4.269999980926514,38.732666015625,81.08499908447266,66.55000305175781,108.86000061035156,4.269999980926514,38.732666015625,81.9625015258789,67.23999786376953,109.12000274658203,4.329999923706055,39.31999969482422,80.34500122070312,66.22000122070312,108.27999877929688,4.019999980926514,37.82866668701172,81.11250305175781,66.81999969482422,108.4000015258789,4.230000019073486,38.37933349609375,216229200.0,1456090.0,4887243.0,53844300.0,267022500.0
2020-01-30,79.3220443725586,55.094581604003906,100.03295135498047,4.079999923706055,42.72066879272461,80.96749877929688,65.55999755859375,107.72000122070312,4.079999923706055,42.72066879272461,81.02249908447266,66.4000015258789,108.62000274658203,4.380000114440918,43.391998291015625,79.6875,65.26000213623047,107.33999633789062,4.010000228881836,41.20000076293945,80.13500213623047,66.0,108.44000244140625,4.239999771118164,42.16133117675781,126743200.0,1995833.0,3955233.0,75009800.0,435085500.0
2020-01-31,75.80500793457031,54.06932830810547,98.78857421875,3.7799999713897705,43.371334075927734,77.37750244140625,64.33999633789062,106.37999725341797,3.7799999713897705,43.371334075927734,80.66999816894531,65.68000030517578,108.31999969482422,4.039999961853027,43.53333282470703,77.07250213623047,64.20999908447266,106.23999786376953,3.6700000762939453,42.167999267578125,80.23249816894531,65.5999984741211,108.30000305175781,4.019999980926514,42.66666793823242,199588400.0,2069682.0,6093587.0,77923200.0,235789500.0
2020-02-03,75.5968246459961,54.10295104980469,99.34576416015625,4.059999942779541,52.0,77.16500091552734,64.37999725341797,106.9800033569336,4.059999942779541,52.0,78.37249755859375,64.75,107.4800033569336,4.110000133514404,52.409332275390625,75.55500030517578,63.900001525878906,106.45999908447266,3.5199999809265137,44.90133285522461,76.07499694824219,64.33999633789062,106.58000183105469,3.5399999618530273,44.91266632080078,173788400.0,1818370.0,3359326.0,73783600.0,705975000.0
2020-02-04,78.0925521850586,54.58195495605469,100.42298126220703,4.510000228881836,59.137332916259766,79.7125015258789,64.94999694824219,108.13999938964844,4.510000228881836,59.137332916259766,79.91000366210938,65.20999908447266,108.37999725341797,4.699999809265137,64.59933471679688,78.40750122070312,63.959999084472656,107.16000366210938,4.159999847412109,55.59199905395508,78.82749938964844,64.52999877929688,107.27999877929688,4.289999961853027,58.86399841308594,136616400.0,1938049.0,4769225.0,123640400.0,914082000.0
2020-02-05,78.7293472290039,55.649227142333984,101.22161102294922,4.389999866485596,48.97999954223633,80.36250305175781,66.22000122070312,109.0,4.389999866485596,48.97999954223633,81.19000244140625,66.56999969482422,109.04000091552734,4.480000019073486,56.39866638183594,79.73750305175781,64.58999633789062,107.5,4.130000114440918,46.94066619873047,80.87999725341797,65.0999984741211,107.5999984741211,4.369999885559082,54.88399887084961,118826800.0,2017296.0,5532430.0,73632500.0,726357000.0
2020-02-06,79.65023803710938,55.741668701171875,101.3144760131836,4.079999923706055,49.930667877197266,81.30249786376953,66.33000183105469,109.0999984741211,4.079999923706055,49.930667877197266,81.30500030517578,67.27999877929688,109.62000274658203,4.329999923706055,53.05533218383789,80.06500244140625,66.11000061035156,108.73999786376953,4.050000190734863,45.79999923706055,80.64250183105469,66.76000213623047,109.30000305175781,4.199999809265137,46.66133117675781,105425600.0,1618304.0,5208653.0,75641200.0,598212000.0
2020-02-07,78.56756591796875,54.36346435546875,101.22161102294922,3.809999942779541,49.871334075927734,80.00749969482422,64.69000244140625,109.0,3.809999942779541,49.871334075927734,80.8499984741211,65.9000015258789,109.5,4.019999980926514,51.31666564941406,79.5,64.19000244140625,108.5,3.740000009536743,48.66666793823242,80.59249877929688,65.9000015258789,109.0999984741211,4.019999980926514,48.70333480834961,117684000.0,2438775.0,3915441.0,80780700.0,255952500.0
2020-02-10,78.94071960449219,53.623939514160156,101.46305847167969,3.869999885559082,51.41866683959961,80.38749694824219,63.810001373291016,109.26000213623047,3.869999885559082,51.41866683959961,80.38749694824219,64.91999816894531,109.31999969482422,3.9100000858306885,54.66600036621094,78.4625015258789,63.58000183105469,108.45999908447266,3.619999885559082,50.15999984741211,78.54499816894531,64.52999877929688,109.0,3.6700000762939453,53.33333206176758,109348800.0,1969048.0,3001721.0,67157700.0,370338000.0
2020-02-11,78.46446228027344,54.12815856933594,100.70157623291016,3.9600000381469727,51.62533187866211,79.90249633789062,64.41000366210938,108.44000244140625,3.9600000381469727,51.62533187866211,80.9749984741211,65.2699966430664,109.45999908447266,4.050000190734863,52.23400115966797,79.67749786376953,63.97999954223633,108.44000244140625,3.799999952316284,50.53333282470703,80.9000015258789,64.27999877929688,109.45999908447266,3.8299999237060547,51.25266647338867,94323200.0,2075594.0,4120339.0,54097100.0,175462500.0
2020-02-12,80.32781219482422,56.36354446411133,99.43862915039062,4.070000171661377,51.15266799926758,81.80000305175781,67.06999969482422,107.08000183105469,4.070000171661377,51.15266799926758,81.80500030517578,67.06999969482422,108.66000366210938,4.199999809265137,52.650001525878906,80.36750030517578,64.68000030517578,106.9000015258789,3.9800000190734863,50.891334533691406,80.36750030517578,64.80000305175781,108.0999984741211,4.0,51.858001708984375,113730400.0,2590748.0,6107328.0,50975300.0,180337500.0
2020-02-13,79.75579833984375,55.96015930175781,97.22846221923828,4.03000020980835,53.599998474121094,81.21749877929688,66.58999633789062,104.69999694824219,4.03000020980835,53.599998474121094,81.55500030517578,66.7300033569336,105.80000305175781,4.050000190734863,54.53333282470703,80.8375015258789,65.95999908447266,103.68000030517578,3.859999895095825,49.0,81.04750061035156,66.69999694824219,105.5,3.950000047683716,49.45600128173828,94747600.0,1643472.0,11770544.0,42411200.0,394339500.0
2020-02-14,79.77543640136719,55.34669494628906,99.8843765258789,3.7699999809265137,53.33533477783203,81.23750305175781,65.86000061035156,107.55999755859375,3.7699999809265137,53.33533477783203,81.49500274658203,67.16000366210938,107.80000305175781,4.039999961853027,54.198001861572266,80.7125015258789,65.77999877929688,104.76000213623047,3.75,52.366668701171875,81.18499755859375,66.5,105.30000305175781,4.019999980926514,52.4813346862793,80113600.0,1456966.0,7454582.0,69655600.0,235405500.0
2020-02-17,,55.89293670654297,100.1629638671875,,,,66.51000213623047,107.86000061035156,,,,67.1500015258789,108.77999877929688,,,,66.30999755859375,107.5999984741211,,,,66.38999938964844,108.0,,,,1298707.0,5057392.0,,
2020-02-18,78.314697265625,54.792049407958984,100.07010650634766,3.799999952316284,57.22666549682617,79.75,65.19999694824219,107.76000213623047,3.799999952316284,57.22666549682617,79.9375,66.16999816894531,108.19999694824219,3.9800000190734863,57.33333206176758,78.65249633789062,65.19999694824219,107.31999969482422,3.759999990463257,55.490665435791016,78.83999633789062,65.8499984741211,107.45999908447266,3.9000000953674316,56.106666564941406,152531200.0,1359236.0,4310063.0,47700900.0,245725500.0
2020-02-19,79.44891357421875,55.002140045166016,101.64877319335938,4.079999923706055,61.16133117675781,80.90499877929688,65.44999694824219,109.45999908447266,4.079999923706055,61.16133117675781,81.14250183105469,65.97000122070312,109.45999908447266,4.099999904632568,62.98533248901367,80.0,64.51000213623047,107.5,3.859999895095825,60.06800079345703,80.0,65.66999816894531,107.80000305175781,3.930000066757202,61.56666564941406,93984000.0,1326708.0,5430350.0,73256300.0,381345000.0
2020-02-20,78.63385009765625,54.884490966796875,101.55592346191406,4.260000228881836,59.96066665649414,80.07499694824219,65.30999755859375,109.36000061035156,4.260000228881836,59.96066665649414,81.1624984741211,66.43000030517578,110.19999694824219,4.400000095367432,60.79999923706055,79.55249786376953,65.0199966430664,108.91999816894531,4.010000228881836,57.3293342590332,80.65750122070312,65.5,109.31999969482422,4.099999904632568,60.79666519165039,100566000.0,1793835.0,5704182.0,86873500.0,264523500.0
2020-02-21,76.85397338867188,54.21220397949219,101.24018859863281,4.079999923706055,60.06666564941406,78.26249694824219,64.51000213623047,109.0199966430664,4.079999923706055,60.06666564941406,80.11250305175781,65.5,109.86000061035156,4.199999809265137,60.87066650390625,77.625,64.08000183105469,108.37999725341797,4.019999980926514,58.6966667175293,79.65499877929688,65.05999755859375,109.55999755859375,4.199999809265137,60.46533203125,129554000.0,2005662.0,7025792.0,40425900.0,214722000.0
2020-02-24,73.203369140625,51.632259368896484,98.287109375,3.880000114440918,55.58599853515625,74.54499816894531,61.439998626708984,105.83999633789062,3.880000114440918,55.58599853515625,76.04499816894531,63.099998474121094,107.33999633789062,3.940000057220459,57.56666564941406,72.30750274658203,60.61000061035156,105.13999938964844,3.759999990463257,54.813331604003906,74.31500244140625,63.0,107.0199966430664,3.7899999618530273,55.93333435058594,222195200.0,3729450.0,8576459.0,56247100.0,227883000.0
2020-02-25,70.72383117675781,51.28771209716797,97.30274963378906,4.400000095367432,53.32733154296875,72.0199966430664,61.029998779296875,104.77999877929688,4.400000095367432,53.32733154296875,75.63249969482422,62.31999969482422,106.55999755859375,5.190000057220459,57.106666564941406,71.53250122070312,60.59000015258789,104.63999938964844,4.239999771118164,52.46666717529297,75.23750305175781,61.9900016784668,105.63999938964844,5.179999828338623,56.599998474121094,230673600.0,2409281.0,7319359.0,206259400.0,259357500.0
2020-02-26,71.84575653076172,51.91798782348633,97.22846221923828,4.340000152587891,51.91999816894531,73.1624984741211,61.779998779296875,104.69999694824219,4.340000152587891,51.91999816894531,74.47000122070312,62.2400016784668,105.23999786376953,4.710000038146973,54.22066879272461,71.625,59.93000030517578,102.41999816894531,4.300000190734863,51.740665435791016,71.63249969482422,60.7599983215332,104.08000183105469,4.5,52.16666793823242,198054800.0,3322283.0,11269889.0,69558500.0,211282500.0
2020-02-27,67.14933013916016,50.28767395019531,94.4982681274414,4.139999866485596,45.266666412353516,68.37999725341797,59.84000015258789,101.76000213623047,4.139999866485596,45.266666412353516,71.5,60.900001525878906,104.26000213623047,4.300000190734863,49.31800079345703,68.23999786376953,59.060001373291016,101.23999786376953,3.9200000762939453,44.599998474121094,70.2750015258789,60.470001220703125,102.9000015258789,4.090000152587891,48.66666793823242,320605600.0,3225348.0,12352155.0,77846700.0,364158000.0
2020-02-28,67.11003875732422,49.5229377746582,91.7959213256836,4.130000114440918,44.53266525268555,68.33999633789062,58.93000030517578,98.8499984741211,4.130000114440918,44.53266525268555,69.60250091552734,58.93000030517578,100.5999984741211,4.139999866485596,46.03466796875,64.09249877929688,57.15999984741211,97.66000366210938,3.869999885559082,40.768001556396484,64.31500244140625,57.7400016784668,99.81999969482422,3.9600000381469727,41.97999954223633,426510000.0,5834942.0,19429306.0,63635600.0,363343500.0
2020-03-02,73.35804748535156,48.74139404296875,93.3653335571289,4.110000133514404,49.574668884277344,74.70249938964844,58.0,100.54000091552734,4.110000133514404,49.574668884277344,75.36000061035156,59.599998474121094,102.54000091552734,4.190000057220459,49.5793342590332,69.43000030517578,56.9900016784668,99.25,3.9000000953674316,45.77799987792969,70.56999969482422,59.400001525878906,101.0,4.150000095367432,47.41733169555664,341397200.0,3315364.0,15203835.0,56063200.0,302925000.0
2020-03-03,71.02824401855469,48.53970718383789,96.03981018066406,4.059999942779541,49.70066833496094,72.33000183105469,57.7599983215332,103.41999816894531,4.059999942779541,49.70066833496094,76.0,59.290000915527344,105.04000091552734,4.210000038146973,53.798667907714844,71.44999694824219,57.400001525878906,102.23999786376953,3.950000047683716,47.740665435791016,75.9175033569336,58.5,102.4800033569336,4.079999923706055,53.66666793823242,319475600.0,4135929.0,11645779.0,47644500.0,386760000.0
2020-03-04,74.32286834716797,49.22040557861328,98.45426940917969,3.869999885559082,49.96666717529297,75.68499755859375,58.56999969482422,106.0199966430664,3.869999885559082,49.96666717529297,75.8499984741211,59.04999923706055,106.58000183105469,4.070000171661377,51.10133361816406,73.28250122070312,57.459999084472656,103.27999877929688,3.7699999809265137,48.31533432006836,74.11000061035156,57.959999084472656,103.31999969482422,4.03000020980835,50.930667877197266,219178400.0,2320426.0,8586340.0,49465800.0,225735000.0
